query_id,variant,bertscore_p,bertscore_r,bertscore_f1,num_retrieved_chunk_ids,num_citations,citation_valid,topic,difficulty,model_name,context_relevance,answer_relevance,faithfulness,context_precision,context_recall
Q051,V2,0.5944656133651733,0.6348518133163452,0.6139953136444092,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q051,V3,0.6270151734352112,0.6674425601959229,0.6465975642204285,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q052,V1,0.6614890098571777,0.7036259174346924,0.6819071173667908,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q052,V2,0.6273424625396729,0.7070707082748413,0.6648247838020325,3,2,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q052,V3,0.5273315906524658,0.633991003036499,0.5757633447647095,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q053,V1,0.6119871735572815,0.6363352537155151,0.6239237189292908,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q053,V2,0.6119871735572815,0.6363352537155151,0.6239237189292908,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q053,V3,0.4958866834640503,0.5849790573120117,0.5367610454559326,3,3,True,etcd_and_data_protection,basic,Gemma-2-2B-IT,,,,,
Q054,V1,0.5403537750244141,0.5658425092697144,0.5528044700622559,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q054,V2,0.5403537750244141,0.5658425092697144,0.5528044700622559,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q054,V3,0.5403537750244141,0.5658425092697144,0.5528044700622559,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q055,V1,0.6229190826416016,0.5903156995773315,0.6061792969703674,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q055,V2,0.6229190826416016,0.5903156995773315,0.6061792969703674,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q055,V3,0.5419315099716187,0.5500690937042236,0.5459700226783752,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q056,V1,0.5417265892028809,0.6072336435317993,0.5726127028465271,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q056,V2,0.5417265892028809,0.6072336435317993,0.5726127028465271,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q056,V3,0.5344207286834717,0.5541408061981201,0.544102132320404,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q057,V1,0.5503348708152771,0.6279109716415405,0.5865691304206848,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q057,V2,0.5231609344482422,0.5995204448699951,0.5587438941001892,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q057,V3,0.5720207095146179,0.6342625617980957,0.6015358567237854,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q058,V1,0.5825446844100952,0.6375831365585327,0.6088225841522217,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q058,V2,0.6321468353271484,0.6627984642982483,0.6471099257469177,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q058,V3,0.5187339186668396,0.6083065271377563,0.5599607825279236,3,3,True,etcd_and_data_protection,intermediate,Gemma-2-2B-IT,,,,,
Q059,V1,0.5964223146438599,0.5635396242141724,0.5795149207115173,3,3,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q059,V2,0.5964223146438599,0.5635396242141724,0.5795149207115173,3,3,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q059,V3,0.5387225151062012,0.5511314868927002,0.5448563694953918,3,3,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q060,V1,0.6316386461257935,0.6351912021636963,0.6334099769592285,3,2,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q060,V2,0.6098129749298096,0.640444278717041,0.6247534155845642,3,2,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q060,V3,0.5714106559753418,0.643421471118927,0.6052817702293396,3,3,True,etcd_and_data_protection,advanced,Gemma-2-2B-IT,,,,,
Q061,V1,0.6356486678123474,0.6310380697250366,0.6333349943161011,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q061,V2,0.6356486678123474,0.6310380697250366,0.6333349943161011,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q061,V3,0.5504331588745117,0.5924919843673706,0.5706887245178223,3,2,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q062,V1,0.5784837007522583,0.5161426663398743,0.5455378890037537,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q062,V2,0.5784837007522583,0.5161426663398743,0.5455378890037537,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q062,V3,0.7172019481658936,0.6772247552871704,0.6966403126716614,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q063,V1,0.5812928080558777,0.6914814114570618,0.6316173672676086,3,2,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q063,V2,0.579113245010376,0.688614010810852,0.6291345357894897,3,3,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q063,V3,0.6676738262176514,0.6912508606910706,0.679257869720459,3,2,True,image_and_supply_chain_security,basic,Gemma-2-2B-IT,,,,,
Q064,V1,0.5633456707000732,0.633232831954956,0.5962483286857605,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q064,V2,0.5633456707000732,0.633232831954956,0.5962483286857605,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q064,V3,0.5582504868507385,0.6563560962677002,0.603341281414032,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q065,V1,0.5807594060897827,0.5724539756774902,0.5765767693519592,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q065,V2,0.5372675657272339,0.5639891624450684,0.5503041744232178,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q065,V3,0.6465640664100647,0.571724534034729,0.6068455576896667,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q066,V1,0.5923888087272644,0.5751159191131592,0.583624541759491,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q066,V2,0.5923888087272644,0.5751159191131592,0.583624541759491,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q066,V3,0.5635570287704468,0.5776548385620117,0.5705188512802124,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q067,V1,0.6469297409057617,0.6644780039787292,0.6555864214897156,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q067,V2,0.6469297409057617,0.6644780039787292,0.6555864214897156,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q067,V3,0.6463377475738525,0.663677453994751,0.6548928618431091,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q068,V1,0.5899568796157837,0.6143935918807983,0.6019273400306702,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q068,V2,0.5899568796157837,0.6143935918807983,0.6019273400306702,3,2,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q068,V3,0.6170691251754761,0.6464136838912964,0.6314006447792053,3,3,True,image_and_supply_chain_security,intermediate,Gemma-2-2B-IT,,,,,
Q069,V1,0.6077213287353516,0.5988459587097168,0.6032509803771973,3,2,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q069,V2,0.6077213287353516,0.5988459587097168,0.6032509803771973,3,2,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q069,V3,0.5678021311759949,0.565052330493927,0.5664238929748535,3,2,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q070,V1,0.6724308133125305,0.7283710241317749,0.6992838978767395,3,3,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q070,V2,0.6724308133125305,0.7283710241317749,0.6992838978767395,3,3,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q070,V3,0.6957905292510986,0.7445195913314819,0.7193307876586914,3,3,True,image_and_supply_chain_security,advanced,Gemma-2-2B-IT,,,,,
Q071,V1,0.5986310243606567,0.6696458458900452,0.6321502327919006,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q071,V2,0.5986310243606567,0.6696458458900452,0.6321502327919006,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q071,V3,0.674176812171936,0.7096823453903198,0.6914740800857544,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q072,V1,0.6798146963119507,0.6782822012901306,0.6790476441383362,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q072,V2,0.6798146963119507,0.6782822012901306,0.6790476441383362,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q072,V3,0.6608011722564697,0.6539155840873718,0.6573403477668762,3,2,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q073,V1,0.619731068611145,0.6712269186973572,0.6444519758224487,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q073,V2,0.619731068611145,0.6712269186973572,0.6444519758224487,3,3,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q073,V3,0.6134395599365234,0.6329344511032104,0.6230345368385315,3,2,True,logging_auditing_and_detection,basic,Gemma-2-2B-IT,,,,,
Q074,V1,0.599403977394104,0.5618085265159607,0.579997718334198,3,2,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q074,V2,0.599403977394104,0.5618085265159607,0.579997718334198,3,2,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q074,V3,0.5476839542388916,0.5793936252593994,0.5630927085876465,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q075,V1,0.5669342875480652,0.630736231803894,0.5971358418464661,3,2,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q075,V2,0.5907987356185913,0.6348079442977905,0.6120131611824036,3,2,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q075,V3,0.6165523529052734,0.6425498127937317,0.6292827129364014,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q076,V1,0.6426377296447754,0.6098421216011047,0.6258105635643005,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q076,V2,0.6426377296447754,0.6098421216011047,0.6258105635643005,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q076,V3,0.5153757929801941,0.5864330530166626,0.5486131310462952,3,2,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q077,V1,0.6833333373069763,0.7166728973388672,0.6996061205863953,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q077,V2,0.6833333373069763,0.7166728973388672,0.6996061205863953,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q077,V3,0.6985993385314941,0.7360036373138428,0.716813862323761,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q078,V1,0.5848270654678345,0.6139704585075378,0.5990445613861084,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q078,V2,0.5848270654678345,0.6139704585075378,0.5990445613861084,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q078,V3,0.5817962884902954,0.5721961259841919,0.5769562721252441,3,3,True,logging_auditing_and_detection,intermediate,Gemma-2-2B-IT,,,,,
Q079,V1,0.6370660066604614,0.5702201128005981,0.6017924547195435,3,3,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q079,V2,0.4884236454963684,0.5122054815292358,0.5000319480895996,3,1,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q079,V3,0.5586386919021606,0.6055042743682861,0.5811281204223633,3,3,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q080,V1,0.5885483622550964,0.6401025652885437,0.613243818283081,3,3,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q080,V2,0.5885483622550964,0.6401025652885437,0.613243818283081,3,3,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q080,V3,0.6021295785903931,0.6418001055717468,0.6213322877883911,3,3,True,logging_auditing_and_detection,advanced,Gemma-2-2B-IT,,,,,
Q081,V1,0.646358072757721,0.6862401962280273,0.6657024025917053,3,2,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q081,V2,0.6235300302505493,0.6595196723937988,0.6410201191902161,3,3,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q081,V3,0.6480516195297241,0.6734413504600525,0.6605026125907898,3,2,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q082,V1,0.6183568835258484,0.6131106615066528,0.6157225966453552,3,3,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q082,V2,0.6183568835258484,0.6131106615066528,0.6157225966453552,3,3,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q082,V3,0.5492506623268127,0.6169261336326599,0.5811247229576111,3,1,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q083,V1,0.6083702445030212,0.6650890111923218,0.6354665756225586,3,3,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q083,V2,0.6648069620132446,0.6783367991447449,0.6715037822723389,3,2,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q083,V3,0.6199759244918823,0.6471701860427856,0.6332812905311584,3,2,True,multi_tenancy_and_isolation,basic,Gemma-2-2B-IT,,,,,
Q084,V1,0.6035900115966797,0.5736132860183716,0.5882200002670288,3,3,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q084,V2,0.6035900115966797,0.5736132860183716,0.5882200002670288,3,3,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q084,V3,0.6332408785820007,0.6165266036987305,0.6247719526290894,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q085,V1,0.5917781591415405,0.6522495746612549,0.6205441355705261,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q085,V2,0.6161046624183655,0.6440807580947876,0.6297821402549744,3,3,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q085,V3,0.6499850749969482,0.6556394100189209,0.6528000235557556,3,1,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q086,V1,0.5182504057884216,0.5455495119094849,0.5315497517585754,3,3,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q086,V2,0.5820854902267456,0.6069873571395874,0.594275712966919,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q086,V3,0.5499922037124634,0.5781238675117493,0.5637072920799255,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q087,V1,0.6750918626785278,0.6831372976303101,0.6790907382965088,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q087,V2,0.6750918626785278,0.6831372976303101,0.6790907382965088,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q087,V3,0.6541737914085388,0.6721200942993164,0.6630254983901978,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q088,V1,0.5691307783126831,0.6057799458503723,0.5868837237358093,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q088,V2,0.5691307783126831,0.6057799458503723,0.5868837237358093,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q088,V3,0.5796699523925781,0.5891745090484619,0.5843835473060608,3,2,True,multi_tenancy_and_isolation,intermediate,Gemma-2-2B-IT,,,,,
Q089,V1,0.605923056602478,0.593239426612854,0.5995141267776489,3,2,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q089,V2,0.605923056602478,0.593239426612854,0.5995141267776489,3,2,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q089,V3,0.583188533782959,0.5939483642578125,0.588519275188446,3,3,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q090,V1,0.5805879831314087,0.6508675813674927,0.6137223839759827,3,3,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q090,V2,0.5805879831314087,0.6508675813674927,0.6137223839759827,3,3,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q090,V3,0.5554720163345337,0.5596980452537537,0.5575770735740662,3,2,True,multi_tenancy_and_isolation,advanced,Gemma-2-2B-IT,,,,,
Q091,V1,0.6013623476028442,0.5557617545127869,0.5776635408401489,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q091,V2,0.6013623476028442,0.5557617545127869,0.5776635408401489,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q091,V3,0.5703579783439636,0.5346619486808777,0.5519334077835083,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q092,V1,0.6729334592819214,0.6839144229888916,0.678379476070404,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q092,V2,0.6729334592819214,0.6839144229888916,0.678379476070404,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q092,V3,0.5557852983474731,0.6086316108703613,0.5810092091560364,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q093,V1,0.6018561124801636,0.5878715515136719,0.5947816371917725,3,2,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q093,V2,0.6018561124801636,0.5878715515136719,0.5947816371917725,3,2,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q093,V3,0.6846427917480469,0.5776070356369019,0.6265867352485657,3,3,True,vulnerability_management_and_incident_response,basic,Gemma-2-2B-IT,,,,,
Q094,V1,0.6298129558563232,0.6006718277931213,0.6148973107337952,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q094,V2,0.6298129558563232,0.6006718277931213,0.6148973107337952,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q094,V3,0.5756035447120667,0.6117031574249268,0.5931045413017273,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q095,V1,0.6227554082870483,0.6504110097885132,0.6362828612327576,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q095,V2,0.6227554082870483,0.6504110097885132,0.6362828612327576,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q095,V3,0.6058663129806519,0.6407341957092285,0.6228126287460327,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q096,V1,0.6103231906890869,0.6280559301376343,0.619062602519989,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q096,V2,0.6103231906890869,0.6280559301376343,0.619062602519989,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q096,V3,0.6110420227050781,0.613423228263855,0.6122303605079651,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q097,V1,0.6603798866271973,0.6861645579338074,0.6730253100395203,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q097,V2,0.6603798866271973,0.6861645579338074,0.6730253100395203,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q097,V3,0.707953691482544,0.7155731916427612,0.7117430567741394,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q098,V1,0.5410041809082031,0.569332480430603,0.5548070073127747,3,2,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q098,V2,0.5410041809082031,0.569332480430603,0.5548070073127747,3,2,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q098,V3,0.5578974485397339,0.6063700914382935,0.5811247229576111,3,3,True,vulnerability_management_and_incident_response,intermediate,Gemma-2-2B-IT,,,,,
Q099,V1,0.5154173374176025,0.5468730926513672,0.53067946434021,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
Q099,V2,0.5154173374176025,0.5468730926513672,0.53067946434021,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
Q099,V3,0.5716594457626343,0.5446385741233826,0.5578219890594482,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
Q100,V1,0.6295857429504395,0.6306812763214111,0.6301330327987671,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
Q100,V2,0.6295857429504395,0.6306812763214111,0.6301330327987671,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
Q100,V3,0.5573019981384277,0.5772659182548523,0.5671082735061646,3,3,True,vulnerability_management_and_incident_response,advanced,Gemma-2-2B-IT,,,,,
